품목별,2003,,품목별,2004,,품목별,2006,,품목별,2007,,품목별,2008,,품목별,2009,,품목별,2011,,품목별,2012,,품목별,2013,,품목별 ,2012,,품목별,2016,,품목별,2017,,품목별,2018,,품목별,2019,,품목별,2021
품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별,출하금액 (백만원),,품목별 ,출하금액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원),,품목별,출하액 (백만원)
기타 전기기계 및 전기변환장치,26125950,,폐쇄회로 카메라,731132,,홈네트워크 장비,12612,,  전등용 소켓,42987,,  커넥터(일반전기접속용),1693250,,  배터리팩,487174,,  발전기,1034050,,  발전기세트,78732,,발전기,655978,,송배전변압기,698325,,광학현미경,43653,,광학현미경,61811,,벽시계 및 탁상시계,10182,,휴대용 시계,30656,, 콘택트렌즈,   334 401
"소형 전동기(750watt 미만,1마력이하)",1825107,,기타 무선통신기기,335781,,기타 유선통신기기,48567,,  기타 전기 접속기기,241955,,  전등용 소켓,44763,,  기타 정지형 변환기,74352,,  발전기세트,87148,,  회전위상변환기,19331,,발전기세트,86668,,발전변압기,68485,,기타 광학기기,156183,,기타 광학기기,167375,,기타 시계,3208,,벽시계 및 탁상시계,14170,, 안경테,   85 523
"중대형 직류 및 교류겸용 전동기(750watt 이상,1마력이상)",106002,,무선통신 단말기의 부품,1577379,,유선 전화기 부품,53160,,  전자 커넥터(통신 및 전자기기회로용),327193,,  기타 전기 접속기기,336916,,  정지형 변환기의 부품,141701,,  회전위상변환기,14399,,  태양광모듈,809605,,회전위상변환기,22422,,특수목적용 변압기,92086,,레이저발생기기,69473,,레이저발생기기,90370,,시계케이스,X,,기타 시계,4184,, 기타 안경 부품,   2 440
"중대형 교류전동기(750watt 이상,1마력이상)",290781,,방송국용 기기의 부분품,81343,,교환기 부품,25205,,"  전기회로개폐, 보호 및 접속장치 부품",692471,,  전자 커넥터(통신 및 전자기기회로용),473125,,  고압 차단기(1000v 이상),714036,,  태양광모듈,1123628,,  태양광발전시스템,139736,,태양광모듈,779891,,산업용 일반변압기,1568249,,기타 광학기기의 부품,96987,,기타 광학기기의 부품,92410,,시계줄(금속제),X,,시계케이스,X,, 치과용 의자,   24 267
발전기,372064,,기타 방송 및 무선통신기기의 부품,873065,,반송기기 부품,66866,,  저압배전반(전압1000V 미만),1141006,,"  전기회로개폐, 보호 및 접속장치 부품",630725,,  배선용 차단기(1000 v미만),727151,,  태양광발전시스템,535189,,  발전플랜트,721050,,태양광발전시스템,119190,,전압조정기,38306,,휴대용 시계,30744,,휴대용 시계,33374,,기타 시계부품,14874,,시계줄(금속제),X,, 병원침대,   79 581
발전기세트,78601,,가정용 라디오,22287,,광통신기기 부품,195889,,  고압배전반(전압1000V 이상),561545,,  저압배전반(전압1000Ｖ 미만),1113820,,  기타 저압 차단기(1000v 미만),162331,,  발전플랜트,172106,,"  전동기, 발전기 및 발전기 세트의 부품",772931,,발전플랜트,624046,,변압기 부품,453940,,벽시계 및 탁상시계,14518,,벽시계 및 탁상시계,13659,,전기장비 제조업,79224106,,기타 시계부품,12772,, 이·미용실 의자, X
회전위상변환기,11735,,차량용 라디오,977339,,기타 유선 통신기기 부품,72963,,  수치제어장치,350531,,  고압배전반(전압1000Ｖ 이상),729839,,  퓨즈,20345,,"  전동기, 발전기 및 발전기 세트의 부품",857752,,  송배전변압기,981341,,"전동기, 발전기 및 발전기 세트의 부품",666277,,형광등용 안정기,146358,,기타 시계,2384,,기타 시계,3639,,소형 전동기,2469017,,전기장비 제조업,82516438,, 기타 의료용 가구,   60 191
"전동기, 발전기 및 발전기 세트의 부품",456950,,전축,182549,,휴대용 전화기( CDMA 방식),11336061,,  자동전기제어반,545411,,  수치제어장치,425425,,  스위치(전기개폐용),728726,,  송배전변압기,1562005,,  발전변압기,46353,,송배전변압기,747195,,형광등용 안정기의 부품,35584,,시계케이스,X,,시계케이스,X,,중대형 직류 및 교류겸용 전동기,500921,,소형 전동기,2377079,, 주사기 및 수혈세트,   711 700
발전 및 송배전용 변압기,549515,,음극선관 칼라 TV,1869429,,휴대용 전화기( GSM 방식),17830430,,  프로그램 콘트롤러,308752,,  자동전기제어반,646029,,  계전기,181497,,  발전변압기,25495,,  특수목적용 변압기,250407,,발전변압기,43443,,정류기,242567,,시계줄(금속제),X,,시계줄(금속제),X,,중대형 교류전동기,507211,,중대형 직류 및 교류겸용 전동기,1340354,, 살균기(의료 및 실험실용),   119 981
특수목적용 변압기,107065,,LCD TV,710285,,주파수 공용통신 단말기,18237,,  배전반 부품,323336,,  프로그램 콘트롤러,375631,,  기타 개폐 및 보호관련 기기,209427,,  특수목적용 변압기,249451,,  산업용 일반변압기,1470709,,특수목적용 변압기,84972,,인버터,942831,,기타 시계부품,11851,,기타 시계부품,8464,,발전기,538534,,중대형 교류전동기,249205,, 산소호흡기,   90 874
산업용 일반변압기,126771,,PDP TV,1173253,,무선 호출기,4106,,  일차전지,113972,,  배전반 부품,365995,,  플러그(전기접속용),94243,,  산업용 일반변압기,850924,,  전압조정기,56684,,산업용 일반변압기,1466640,,어댑터,145471,,전기장비 제조업,71540092,,전기장비 제조업,74860973,,발전기세트,112430,,발전기,628249,, 기타 호흡관련 의료기기,   109 122
전압조정기,40110,,기타 TV,1158614,,무전기,174221,,  일차전지 부품,20533,,  일차전지,130252,,  콘센트,70758,,  전압조정기,43398,,  변압기 부품,431149,,전압조정기,46335,,통신 및 컴퓨터용 전원장치,129048,,소형 전동기,2729161,,소형 전동기,2244140,,회전위상변환기,107914,,발전기세트,124987,, 기타 의료용 기기,   807 605
변압기 부품,115182,,영상모니터,278675,,기타 무선 통신전화기,314326,,  차량용 납(연)축전지,1140997,,  일차전지 부품,11556,,  커넥터(일반전기접속용),1972433,,  변압기 부품,435659,,  형광등용 안정기,217789,,변압기 부품,480265,,무정전 전원장치,328957,,중대형 직류 및 교류겸용 전동기,213831,,중대형 직류 및 교류겸용 전동기,351638,,태양광모듈,2517094,,회전위상변환기,95160,, 기타 의료기기 부품,   548 001
전자부품용 변성기,439836,,CD플레이어,25085,,무선통신용 교환기,232542,,  기타 납(연)축전지,20879,,  차량용 납(연)축전지,1408139,,  전등용 소켓,33411,,  형광등용 안정기,182428,,  형광등용 안정기의 부품,26913,,형광등용 안정기,215060,,배터리 충전기,343230,,중대형 교류전동기,257026,,중대형 교류전동기,274916,,태양광발전시스템,235548,,태양광모듈,2444795,, 측량기기,   263 183
전자유도 코일 및 쵸크,181265,,레코드플레이어 및 턴테이블,...,,무선통신 기지국용 송수신기,358082,,  알칼리 축전지,1853802,,  기타 납(연)축전지,166844,,  기타 전기 접속기기,482552,,  형광등용 안정기의 부품,25744,,  정류기,520857,,형광등용 안정기의 부품,28102,,핸즈프리,...,,발전기,492665,,발전기,517602,,발전플랜트,466009,,태양광발전시스템,359435,, GPS 시스템,   164 851
기타 전자유도자,29026,,MP3 Player,399863,,무선통신용 중계기(릴레이),1096554,,  축전지 부품,82293,,  알칼리 축전지,2672680,,  전자 커넥터(통신 및 전자기기회로용),501107,,  정류기,357652,,  인버터,1035853,,정류기,277994,,배터리팩,523243,,발전기세트,140190,,발전기세트,134934,,"전동기, 발전기 및 발전기 세트의 부품",929541,,발전플랜트,247543,, 리모콘,   206 108
페라이트코아(철심),180652,,녹음기 및 녹음재생기,455146,,안테나시스템,138575,,  광섬유 케이블,265966,,  축전지 부품,176413,,"  전기회로개폐, 보호 및 접속장치 부품",807758,,  인버터,843598,,  어댑터,70037,,인버터,1116033,,기타 정지형 변환기,77080,,회전위상변환기,211108,,회전위상변환기,169976,,송배전변압기,906919,,"전동기, 발전기 및 발전기 세트의 부품",925676,, 텔레매틱스 단말기,   34 089
전자코일 및 인덕터의 부품,84839,,노래반주기,159772,,RFID ( 전자테그),26915,,  전력선(송배전용),3334085,,  광섬유 케이블,370745,,  저압배전반(전압1000Ｖ 미만),1564871,,  어댑터,79228,,  통신 및 컴퓨터용 전원장치,124847,,어댑터,90861,,정지형 변환기의 부품,137489,,태양광모듈,1878231,,태양광모듈,2255066,,발전변압기,48290,,송배전변압기,1091341,, 내비게이션,  2 171 042
형광등용 안정기,203141,,기타 음향 녹음 또는 재생기기,11115,,기타 무선통신 시스템,486016,,  통신선,847616,,  전력선(송배전용),4126144,,  고압배전반(전압1000Ｖ 이상),948438,,  통신 및 컴퓨터용 전원장치,127879,,  무정전 전원장치,280283,,통신 및 컴퓨터용 전원장치,105656,,고압 차단기(1000v 이상),788120,,태양광발전시스템,287946,,태양광발전시스템,195742,,특수목적용 변압기,87934,,발전변압기,44005,, 레이더기기,   632 014
형광등용 안정기의 부품,25237,,비디오테이프 녹화재생기,780562,,방송용 증폭기,65000,,  신호 및 제어선,84547,,  통신선,557777,,  수치제어장치,325463,,  무정전 전원장치,269500,,  배터리 충전기,278690,,무정전 전원장치,332562,,배선용 차단기(1000 v미만),756971,,발전플랜트,1800138,,발전플랜트,1499541,,산업용 일반변압기,838691,,특수목적용 변압기,171527,, 조타기,   13 947
정류기,99651,,레이저디스크 플레이어 및 DVD 플레이어,624544,,방송용 음향관련 기기,85985,,  절연전선(옥내외 저압 배선용),1254294,,  신호 및 제어선,130344,,  자동전기제어반,875017,,  배터리 충전기,268470,,  핸즈프리,...,,배터리 충전기,314937,,기타 저압 차단기(1000v 미만),232687,,"전동기, 발전기 및 발전기 세트의 부품",628053,,"전동기, 발전기 및 발전기 세트의 부품",708944,,전압조정기,23451,,산업용 일반변압기,981470,, 기타 항행용 기기,   955 183
인버터,195690,,캠코더,...,,방송용 영상관련 기기,50987,,  권선(마그네틱선),970660,,  절연전선(옥내외 저압 배선용),1396450,,  프로그램 콘트롤러,279592,,  핸즈프리,...,,  배터리팩,506121,,핸즈프리,...,,퓨즈,42965,,송배전변압기,1279473,,송배전변압기,1050715,,변압기 부품,296097,,전압조정기,16149,, 측량기 및 항행용 무선기기의 부품,   106 906
통신 및 컴퓨터용 전원장치,592302,,디지털 카메라,1244685,,케이블TV 수신자용 컨버터,11401,,  기타 전선,1340423,,  권선(마그네틱선),1132911,,  배전반 부품,367431,,  배터리팩,496492,,  기타 정지형 변환기,108197,,배터리팩,450651,,스위치(전기개폐용),1952361,,발전변압기,63541,,발전변압기,56448,,형광등용 안정기,147475,,변압기 부품,297316,,,
무정전 전원장치,126279,,스피커,294577,,케이블TV 수신자용 기기,38388,,  절연코드 및 코드세트,535944,,  기타 전선,1159554,,  일차전지,151510,,  기타 정지형 변환기,157795,,  정지형 변환기의 부품,170617,,기타 정지형 변환기,77690,,계전기,226318,,특수목적용 변압기,76681,,특수목적용 변압기,68952,,형광등용 안정기의 부품,12301,,형광등용 안정기,122506,, 오실로스코프 및 오실로그래프, X
밧데리 충전기,478455,,확성기,119557,,위성방송 수신용 안테나,23035,,  백열 전구,37119,,  절연코드 및 코드세트,618644,,  일차전지 부품,39422,,  정지형 변환기의 부품,176141,,  고압 차단기(1000v 이상),1480407,,정지형 변환기의 부품,115922,,기타 개폐 및 보호관련 기기,110410,,산업용 일반변압기,991222,,산업용 일반변압기,833356,,에너지 저장장치(ESS),412971,,형광등용 안정기의 부품,12050,, 전자계측기,   492 376
핸즈프리,103400,,기기용 앰프셋트,279620,,위성방송 수신기,1675134,,  할로겐 전구,80666,,  백열 전구,26900,,  차량용 납(연)축전지,1423714,,  고압 차단기(1000v 이상),757306,,  배선용 차단기(1000 v미만),443013,,고압 차단기(1000v 이상),779155,,플러그(전기접속용),75964,,전압조정기,40154,,전압조정기,27819,,정류기,633003,,에너지 저장장치(ESS),219830,, 기타 전기량 측정 및 검사용기기,   151 109
기타 정지형 변환기,746105,,오디오용 튜너,19568,,TV송신기,4983,,  기타 필라멘트 전구,10882,,  할로겐 전구,68683,,  기타 납(연)축전지,56808,,  배선용 차단기(1000 v미만),640701,,  기타 저압 차단기(1000v 미만),282578,,배선용 차단기(1000 v미만),641850,,콘센트,157517,,변압기 부품,393224,,변압기 부품,319619,,인버터,754232,,정류기,645100,, 전기량측정 및 검사용기기의 부품,   87 732
정지형 변환기의 부품,175692,,이퀄라이저,776,,라디오송신기,3269,,  형광등(램프),297208,,  기타 필라멘트 전구,12462,,  알칼리 축전지,3122868,,  기타 저압 차단기(1000v 미만),511197,,  퓨즈,28386,,기타 저압 차단기(1000v 미만),277724,,커넥터(일반전기접속용),2733908,,형광등용 안정기,148918,,형광등용 안정기,160949,,어댑터,119292,,인버터,726669,, 액면계,   71 007
고압 차단기(1000 v이상),926594,,픽업,269544,,DMB 송수신 기기,24018,,  기타 방전램프,66464,,  형광등(램프),347500,,  축전지 부품,353288,,  퓨즈,42565,,  스위치(전기개폐용),1772188,,퓨즈,24913,,전등용 소켓,78270,,형광등용 안정기의 부품,24082,,형광등용 안정기의 부품,21484,,통신 및 컴퓨터용 전원장치,224129,,어댑터,101260,, 압력계,   94 375
배선용 차단기(1000 v미만),334260,,마이크로폰과 그 스탠드,185095,,기타 송신관련 기기,...,,  기타 전구 및 램프,378619,,  기타 방전램프,33314,,  광섬유 케이블,440986,,  스위치(전기개폐용),1246384,,  계전기,241116,,스위치(전기개폐용),2435514,,기타 전기 접속기기,228753,,에너지 저장장치(ESS),9070,,에너지 저장장치(ESS),45665,,무정전 전원장치,508049,,통신 및 컴퓨터용 전원장치,289525,, 공해계측기,   388 833
기타 저압 차단기(1000 v미만),101451,,헤드폰 및 이어폰,210129,,기타 방송국용 기기,45273,,  전구 및 램프 부품,26128,,  기타 전구 및 램프,255833,,  전력선(송배전용),3529096,,  계전기,214040,,  기타 개폐 및 보호관련 기기,169811,,계전기,235732,,전자 커넥터(통신 및 전자기기회로용),862043,,정류기,637600,,정류기,636083,,배터리 충전기,451632,,무정전 전원장치,536310,, 온도계,   92 365
퓨즈,40794,,T V 튜너,227600,,폐쇄회로 카메라,731393,,  자전거 및 차량용 조명기구,1198496,,  전구 및 램프 부품,33161,,  통신선,551479,,  기타 개폐 및 보호관련 기기,253143,,  플러그(전기접속용),89506,,기타 개폐 및 보호관련 기기,104376,,"전기회로개폐, 보호 및 접속장치 부품",1465735,,인버터,666990,,인버터,661181,,핸즈프리,X,,배터리 충전기,422868,, 재료시험기,   293 593
스위치(전기개폐용),612635,,안테나,213319,,기타 무선통신기기,104850,,"  선박, 철도차량, 항공기 및 오토바이용 조명기구",17020,,  자전거 및 차량용 조명기구,1160026,,  신호 및 제어선,166517,,  플러그(전기접속용),89262,,  콘센트,97724,,플러그(전기접속용),89801,,저압배전반(전압1000Ｖ 미만),1372261,,어댑터,99099,,어댑터,99647,,배터리팩,565761,,핸즈프리,X,, 열측정 및 풍력계기,   94 664
계전기,174768,,기타 영상 및 음향관련 기기,481503,,무선통신 단말기의 부품,2259083,,  차량용 조명 및 전기장치의 부품,18008,,"  선박, 철도차량, 항공기 및 오토바이용 조명기구",22715,,  절연전선(옥내외 저압 배선용),1599413,,  콘센트,65116,,  커넥터(일반전기접속용),2716495,,콘센트,110120,,고압배전반(전압1000Ｖ 이상),1660635,,통신 및 컴퓨터용 전원장치,268256,,통신 및 컴퓨터용 전원장치,250791,,기타 정지형 변환기,104222,,배터리팩,230517,, 액체비중계,   31 508
기타 개폐 및 보호관련 기기,91984,,비디오용 헤드드럼,86035,,방송국용 기기의 부분품,11902,,  가정용 고정식 조명장치,387173,,  차량용 조명 및 전기장치의 부품,27692,,  권선(마그네틱선),981366,,  커넥터(일반전기접속용),2295656,,  전등용 소켓,56121,,커넥터(일반전기접속용),2726066,,수치제어장치,264838,,무정전 전원장치,396519,,무정전 전원장치,494550,,정지형 변환기의 부품,135046,,기타 정지형 변환기,89296,, 반도체 검사장비,  3 470 146
플러그(전기접속용),56087,,영상음향기기용 자기헤드,17605,,기타 방송 및 무선통신기기의 부품,625721,,  가정용 이동식 조명기구,24466,,  가정용 고정식 조명장치,448276,,  기타 전선,1703047,,  전등용 소켓,58686,,  기타 전기 접속기기,309886,,전등용 소켓,80813,,자동전기제어반,1899283,,배터리 충전기,265101,,배터리 충전기,346034,,고압 차단기(1000v 이상),1293794,,정지형 변환기의 부품,130531,, 기타 물질 측정 및 검사기기,  1 518 451
콘센트,78495,,라디오 및 TV의 전용부품,489514,,가정용 라디오,5644,,  산업용 조명장치,220827,,  가정용 이동식 조명기구,28505,,  절연코드 및 코드세트,531142,,  기타 전기 접속기기,601829,,  전자 커넥터(통신 및 전자기기회로용),735950,,기타 전기 접속기기,185308,,프로그램 콘트롤러,661242,,핸즈프리,X,,핸즈프리,X,,배선용 차단기(1000v 미만),886744,,고압 차단기(1000v 이상),1006593,, 물질 검사·측정 및 분석기구의 부품,   416 075
커넥터(일반전기접속용),999969,,음향 및 영상기기의 전용부품,935948,,차량용 라디오,910167,,  옥외용 조명장치,171920,,  산업용 조명장치,235879,,  백열 전구,23597,,  전자 커넥터(통신 및 전자기기회로용),986991,,"  전기회로개폐, 보호 및 접속장치 부품",1233452,,전자 커넥터(통신 및 전자기기회로용),827868,,배전반 부품,498081,,배터리팩,538224,,배터리팩,835049,,기타 저압 차단기(1000v 미만),273557,,배선용 차단기(1000v 미만),961289,, 가스공급계기,   99 075
전등용 소켓,62514,,"의료, 정밀, 광학기기 및 시계",6564624,,전축,6465,,  조명장치 부분품,54667,,  옥외용 조명장치,240875,,  할로겐 전구,67593,,"  전기회로개폐, 보호 및 접속장치 부품",1258803,,  저압배전반(전압1000Ｖ 미만),1321244,,"전기회로개폐, 보호 및 접속장치 부품",1468659,,일차전지,186333,,기타 정지형 변환기,101273,,기타 정지형 변환기,99011,,퓨즈,41222,,기타 저압 차단기(1000v 미만),279632,, 수도미터,   172 851
기타 전기 접속기기,165649,,의료용 방사선 장치,93056,,음극선관 칼라 TV,1089843,,  전기식 간판,390058,,  조명장치 부분품,44363,,  기타 필라멘트 전구,4328,,  저압배전반(전압1000Ｖ 미만),1828021,,  고압배전반(전압1000Ｖ 이상),1473021,,저압배전반(전압1000Ｖ 미만),1522024,,일차전지 부품,16237,,정지형 변환기의 부품,120855,,정지형 변환기의 부품,131917,,스위치(전기개폐용),1605689,,퓨즈,60308,, 기타 기체 및 액체공급계기, X
전자 커넥터(통신 및 전자기기회로용),154801,,산업용 방사선장치,9584,,LCD TV,2244448,,  장식용 조명세트,...,,  전기식 간판,364832,,  형광등(램프),250132,,  고압배전반(전압1000Ｖ 이상),1040249,,  수치제어장치,299854,,고압배전반(전압1000Ｖ 이상),1359603,,차량용 납(연)축전지,2490219,,고압 차단기(1000v 이상),1622927,,고압 차단기(1000v 이상),1480872,,계전기,180770,,스위치(전기개폐용),1794757,, 전기공급계기,   251 815
"전기회로개폐, 보호 및 접속장치 부품",297003,,방사선 기타 장치,7541,,PDP TV,2314134,,  전시 및 광고용 조명장치 부품,10271,,  장식용 조명세트,...,,  기타 방전램프,38494,,  수치제어장치,717669,,  자동전기제어반,1452315,,수치제어장치,369454,,기타 납(연)축전지,185096,,배선용 차단기(1000v 미만),736949,,배선용 차단기(1000v 미만),864277,,기타 개폐 및 보호관련 기기,168921,,계전기,214355,, 속도계,   561 675
저압배전반(전압１０００Ｖ 미만),676857,,방사선장치의 부품,9716,,기타 TV,415465,,  휴대용 전등기구,4465,,  전시 및 광고용 조명장치 부품,68015,,  LED등,111250,,  자동전기제어반,1185945,,  프로그램 콘트롤러,601560,,자동전기제어반,1443383,,알칼리 축전지,3862249,,기타 저압 차단기(1000v 미만),260886,,기타 저압 차단기(1000v 미만),260537,,"전기회로 개폐, 보호 장치 부품",370122,,기타 개폐 및 보호관련 기기,186545,, 기타 적산계기,   470 053
고압배전반(전압１０００Ｖ 이상),406799,,심전계,8341,,영상모니터,191818,,  기타 비전기식 조명장치,54114,,  휴대용 전등기구,5362,,  기타 전구 및 램프,333409,,  프로그램 콘트롤러,642570,,  배전반 부품,479556,,프로그램 콘트롤러,530169,,축전지 부품,1134042,,퓨즈,38359,,퓨즈,47606,,플러그(전기접속용),104240,,"전기회로 개폐, 보호 장치 부품",341282,, 속도계 및 적산계기 및 부품,   94 393
자동전기제어반,1083380,,초음파진단기,262960,,CD플레이어,...,,  기타 조명장치 부품,...,,  기타 비전기식 조명장치,43252,,  전구 및 램프 부품,53896,,  배전반 부품,473461,,  일차전지,214359,,배전반 부품,520748,,광섬유 케이블,446379,,스위치(전기개폐용),1993381,,스위치(전기개폐용),2120909,,콘센트,197474,,플러그(전기접속용),93814,, 온도 자동조절장치(공업용 제외),   300 714
프로그램 콘트롤러,152539,,전자혈압계,37152,,레코드플레이어 및 턴테이블,...,,  가정용 전자레인지,365495,,  기타 조명장치 부품,9872,,  자전거 및 차량용 조명기구,1194027,,  일차전지,237048,,  일차전지 부품,32450,,일차전지,127460,,전력선(송배전용),4386577,,계전기,226574,,계전기,202804,,커넥터(일반전기접속용),2410247,,콘센트,212485,, 기타 자동조절기,   158 562
배전반 부품,313816,,기타 전기 및 전자식 진단용기기,32792,,MP3 Player,70882,,  가정용 전기 밥솥,331432,,  가정용 전자레인지,358623,,"  선박, 철도차량, 항공기 및 오토바이용 조명기구",...,,  일차전지 부품,47868,,  차량용 납(연)축전지,2015401,,일차전지 부품,18240,,통신선,824328,,기타 개폐 및 보호관련 기기,131044,,기타 개폐 및 보호관련 기기,174182,,전등용 소켓,37814,,커넥터(일반전기접속용),2372215,, 자동조절기(공업용 제외)의 부품,   139 104
전력선(송배전용),1324292,,광선치료기,171669,,녹음기 및 녹음재생기,162219,,  전기 후라이팬,10167,,  가정용 전기 밥솥,302238,,  차량용 조명 및 전기장치의 부품,19851,,  차량용 납(연)축전지,2229094,,  기타 납(연)축전지,98073,,차량용 납(연)축전지,2336696,,신호 및 제어선,411249,,"전기회로 개폐, 보호 장치 부품",466013,,"전기회로 개폐, 보호 장치 부품",372509,,기타 전기 접속기기,116680,,전등용 소켓,35866,, 온도자동제어장치,   817 173
통신선,410909,,환자감시장치,17659,,노래반주기,131855,,  전자 오븐,...,,  전기 후라이팬,16313,,  가정용 고정식 조명장치,495990,,  기타 납(연)축전지,132863,,  알칼리 축전지,5786247,,기타 납(연)축전지,103588,,절연전선(옥내외 저압 배선용),2317981,,플러그(전기접속용),83651,,플러그(전기접속용),85164,,전자 커넥터(통신 및 전자기기회로용),1190050,,기타 전기 접속기기,235307,, 산업용온도조절기,   484 929
신호 및 제어선,22214,,기타 전기식 치료 및 요법기기,25543,,기타 음향 녹음 또는 재생기기,16431,,  기타 전기식 조리기기,35402,,  전자 오븐,...,,  가정용 이동식 조명기구,42331,,  알칼리 축전지,4475383,,  축전지 부품,564625,,알칼리 축전지,4342200,,권선(마그네틱선),998050,,콘센트,190904,,콘센트,200767,,전기회로 접속장치 부품,256095,,전자 커넥터(통신 및 전자기기회로용),1377174,, 기타 산업처리공정 제어장비,  1 904 598
절연전선(옥내외 저압 배선용),622477,,전기·전자식 진단 및 요법기기 부품,27441,,비디오테이프 녹화재생기,237975,,  소형냉장고(200ℓ이하),65537,,  기타 전기식 조리기기,32614,,  산업용 조명장치,282010,,  축전지 부품,818002,,  광섬유 케이블,304695,,축전지 부품,842117,,기타 전선,556832,,커넥터(일반전기접속용),2717962,,커넥터(일반전기접속용),2575914,,저압배전반(전압1000v 미만),1343273,,전기회로 접속장치 부품,237406,, 공업계기의 부품,   150 481
권선(마그네틱선),627813,,치과용 기기,18098,,레이저디스크 플레이어 및 DVD 플레이어,306568,,  중형냉장고(201ℓ ~ 400ℓ이하),1618993,,  소형냉장고(200ℓ이하),242895,,  옥외용 조명장치,289811,,  광섬유 케이블,409933,,  전력선(송배전용),4634010,,광섬유 케이블,349814,,절연코드 및 코드세트,905763,,전등용 소켓,47246,,전등용 소켓,56094,,고압배전반(전압1000v 이상),1471150,,저압배전반(전압1000v 미만),1338918,, 도안 및 제도기구,   99 618
기타 전선,218952,,치과기공소용 기기,2513,,캠코더,...,,  대형냉장고(401ℓ이상),889904,,  중형냉장고(201ℓ ~ 400ℓ이하),568936,,  조명장치 부분품,62873,,  전력선(송배전용),4597487,,  통신선,944082,,전력선(송배전용),4184638,,백열 전구,...,,기타 전기 접속기기,89273,,기타 전기 접속기기,127748,,수치제어장치,357539,,고압배전반(전압1000v 이상),1629464,, 도안 및 제도기구의 부품,   5 285
광섬유 케이블,213838,,치과 및 치과기공소용 기기의 부품,15400,,디지털 카메라,1298424,,  김치냉장고,684807,,  대형냉장고(401ℓ이상),1830745,,  전기식 간판,403754,,  통신선,740068,,  신호 및 제어선,282021,,통신선,878598,,할로겐 전구,411369,,전자 커넥터(통신 및 전자기기회로용),1103466,,전자 커넥터(통신 및 전자기기회로용),1296482,,자동전기제어반,1836600,,수치제어장치,356945,," 기타 측정, 시험, 항해 및 정밀기기 및 부품",   331 578
절연코드 및 코드세트,412129,,보청기,11095,,스피커,323376,,  가정용 전기믹서기,60051,,  김치냉장고,771417,,  장식용 조명세트,3035,,  신호 및 제어선,278720,,  절연전선(옥내외 저압 배선용),2258189,,신호 및 제어선,465045,,기타 필라멘트 전구,...,,전기회로 접속장치 부품,297683,,전기회로 접속장치 부품,267249,,프로그램 콘트롤러,647243,,자동전기제어반,2033890,, 광섬유,769
일차전지,130243,,치과기공소의 제품,154173,,확성기,34104,,  가정용 식기 세척기,110105,,  가정용 전기믹서기,59137,,  전시 및 광고용 조명장치 부품,44213,,  절연전선(옥내외 저압 배선용),1906922,,  권선(마그네틱선),1372120,,절연전선(옥내외 저압 배선용),2508275,,형광등(램프),179578,,저압배전반(전압1000v 미만),1111767,,저압배전반(전압1000v 미만),1489668,,배전반 부품,378794,,프로그램 콘트롤러,629900,, 광학렌즈,   860 252
일차전지 부품,12279,,인공 신체 및 정형외과용 기기,63385,,기기용 앰프셋트,254785,,  가정용 전기식 식기 건조기,17838,,  가정용 식기 세척기,219321,,  휴대용 전등기구,7074,,  권선(마그네틱선),1626871,,  기타 전선,875966,,권선(마그네틱선),962310,,기타 방전램프,19827,,고압배전반(전압1000v 이상),1612768,,고압배전반(전압1000v 이상),1376176,,일차전지,260166,,배전반 부품,342396,, 광학필터,   129 694
차량용 납(연)축전지,592332,,정형외과용 기기 및 보청기 부품,9748,,오디오용 튜너,18946,,  렌지후드,128674,,  가정용 전기식 식기 건조기,20004,,  기타 비전기식 조명장치,26660,,  기타 전선,1780765,,  절연코드 및 코드세트,1043294,,기타 전선,714239,,LED 전등,1056707,,수치제어장치,437867,,수치제어장치,339564,,일차전지 부품,23356,,일차전지,370287,, BLU용 광학필름,  1 465 236
기타 납(연)축전지,12367,,치과용 의자,62332,,이퀄라이저,...,,  기타 주방용 전기기기,56949,,  렌지후드,84152,,  기타 조명장치 부품,6971,,  절연코드 및 코드세트,752713,,  백열 전구,14157,,절연코드 및 코드세트,901872,,기타 전구 및 램프,29290,,자동전기제어반,1791605,,자동전기제어반,1822504,,차량용 납(연)축전지,6112364,,일차전지 부품,23889,, 기타 광학요소 관련품,   48 730
알칼리 축전지,860601,,병원침대,27207,,픽업,155120,,  주방용 전기기기 부품,269061,,  기타 주방용 전기기기,33725,,  가정용 전자레인지,333793,,  백열 전구,19924,,  할로겐 전구,540549,,백열 전구,23981,,전구 및 램프 부품,64361,,프로그램 콘트롤러,688824,,프로그램 콘트롤러,747138,,기타 납(연)축전지,64007,,차량용 납(연)축전지,6735206,, 디지털 카메라, X
