혼합장,62578,TRUE,,,,혼성집적회로,376116,,활성탄,84078,,활성탄,172944,,황산암모늄,130444,,회주물(보통주철),3337280,,황산마그네슘,30849,,황산칼륨(황산칼리),...,,황산암모늄,62445,,활성탄,69573,,황산,219138,,황산,263797,,황산,357389,,황산마그네슘,X
혼합소스,119992,TRUE,,,,혼방면직물,212908,,활석분,37043,,활석분,21878,,황산알루미늄,30573,,회전위상변환기,14399,,황산,253579,,황산암모늄,164897,,황산알루미늄,33106,,활석분,90452,,황,177110,,황,230943,,황,262545,,황산,376211
혼성집적회로,259590,FALSE,혼성집적회로,351775,,호흡관련의료기기,54725,,환자용차량및부품,3482,,환자용차량및부품,...,,황산마그네슘,...,,황산칼륨(황산칼리),...,,황,242957,,황산알루미늄,40362,,황산마그네슘,...,,환자용차량부품,X,,활성탄,70236,,활성탄,75493,,활성탄,90607,,황,247537
혼방합성섬유직물,174308,TRUE,,,,호이스트,184610,,환자용차량,16484,,환자용차량,21433,,황산,118942,,황산암모늄,477789,,활성탄,75680,,황산마그네슘,28897,,황산,210195,,환자용차량,23922,,활석분,101467,,활석분,112264,,활석분,122160,,활성탄,114250
혼방면직물,285394,FALSE,혼방면직물,183177,,형광펜,13407,,환자감시장치,22605,,환자감시장치,27522,,황,31383,,황산알루미늄,39975,,활석분,51605,,황산,417340,,황,159831,,환자감시장치,53734,,환자용차량부품,X,,환자용차량부품,X,,환자용차량부품,X,,활석분,124092
호흡관련의료기기,61246,FALSE,호흡관련의료기기,46951,,형광염료,52338,,확성기,...,,확성기,...,,활성탄,78078,,황산마그네슘,35808,,환자용차량및부품,...,,황,175304,,활성탄,96951,,확성기,X,,환자용차량,27293,,환자용차량,28835,,환자용차량,34251,,환자용차량부품,X
호이스트,87065,FALSE,호이스트,120258,,형광등용안정기의부품,44277,,화학펄프,...,,화학펄프,...,,활석분,21548,,황산,1985180,,환자용차량,15774,,활성탄,67439,,활석분,76929,,화학펄프,X,,환자감시장치,38611,,환자감시장치,13424,,환자감시장치,20574,,환자용차량,38746
형삭기및슬로팅기,...,TRUE,,,,형광등용안정기,201825,,화학제품제조기계,88611,,화학제품제조기계,129833,,환자용차량및부품,...,,황,97117,,환자감시장치,49366,,활석분,93307,,환자용차량부품,...,,화학제품제조기계,191364,,화학펄프,X,,화학펄프,X,,화학펄프,X,,환자감시장치,19420
형광펜,7553,FALSE,형광펜,9210,,형광등(램프),327682,,화학물질및화학제품제조업;의약품제외,87237207,,화학물질및화학제품제조업;의약품제외,111456045,,환자용차량,14435,,활성탄,80343,,확성기,...,,환자용차량부품,...,,환자용차량,25584,,화학제초제(농업용),239373,,화학제품제조기계,193062,,화학제품제조기계,239167,,화학제품제조기계,259551,,확성기,X
형광염료,38438,FALSE,형광염료,47293,,형강,2867013,,화장지,786384,,화장지,763736,,환자감시장치,28708,,활석분,40733,,화학펄프,...,,환자용차량,20584,,환자감시장치,52060,,화학생장조절제,14180,,화학제초제(농업용),254729,,화학제초제(농업용),268247,,화학제초제(농업용),214443,,화학펄프,172705
형광등용안정기의부품,25237,FALSE,형광등용안정기의부품,36181,,현악기부품,20881,,화장용품,38072,,화장용품,45886,,확성기,...,,환자용차량및부품,...,,화학제품제조기계,209252,,환자감시장치,49486,,확성기,...,,화학살충제(농업용),634331,,화학생장조절제,21992,,화학생장조절제,25571,,화학생장조절제,21129,,화학제품제조기계,323543
형광등용안정기,203141,FALSE,형광등용안정기,201085,,현금자동처리기,480057,,화장수,466691,,화장수,315900,,화학펄프,...,,환자용차량,14873,,화학물질및화학제품제조업;의약품제외,167995218,,확성기,...,,화학펄프,...,,화학살균제(농업용),242556,,화학살충제(농업용),507520,,화학살충제(농업용),531807,,화학살충제(농업용),517849,,화학제초제(농업용),215086
형광등(램프),206083,FALSE,형광등(램프),172906,,현가장치및부분품(자동차부품),1301302,,화장비누,123633,,화장비누,143386,,화학제품제조기계,150054,,환자감시장치,49250,,화장지,1166586,,화학펄프,...,,화학제품제조기계,305498,,화학물질및화학제품제조업;의약품제외,143156345,,화학살균제(농업용),302566,,화학살균제(농업용),364532,,화학살균제(농업용),400032,,화학생장조절제,23030
형강,1465883,FALSE,형강,2954149,,헤드폰및이어폰,178034,,화장대,9017,,화장대,20408,,화학물질및화학제품제조업;의약품제외,109147236,,확성기,...,,화장용품,85340,,화학제품제조기계,288358,,화학물질및화학제품제조업;의약품제외,158892114,,화장지,1015431,,화학물질및화학제품제조업;의약품제외,156313761,,화학물질및화학제품제조업;의약품제외,172435217,,화학물질및화학제품제조업;의약품제외,161874422,,화학살충제(농업용),580745
현악기부품,22626,FALSE,현악기부품,32168,,허브및네트웍관련스위치,84332,,화이트카본,...,,화이트카본,...,,화장지,693666,,화학펄프,...,,화장수,242663,,화학물질및화학제품제조업;의약품제외,166461893,,화장지,1226920,,화장용품,183958,,화장지,1098779,,화장지,1263019,,화장지,1204661,,화학살균제(농업용),467277
현미및미강원유,...,TRUE,,,,향수및화장품용스프레이,...,,화운데이션,239194,,화운데이션,244991,,화장용품,52006,,화학제품제조기계,204340,,화장비누,199003,,화장지,1147847,,화장용품,84325,,화장수,469284,,화장용품,174325,,화장용품,139490,,화장용품,153691,,화학물질및화학제품제조업;의약품제외,197059998
현금자동처리기,297612,FALSE,현금자동처리기,214068,,"향수,화장수및콜롱",55871,,화약및폭약,207622,,화약및폭약,205885,,화장수,344778,,화학물질및화학제품제조업;의약품제외,163970283,,화장대,6777,,화장용품,60695,,화장수,270587,,화장비누,309662,,화장수,556228,,화장수,724790,,화장수,620502,,화장지,1318643
현가장치및부분품(자동차부품),935126,FALSE,현가장치및부분품(자동차부품),1010058,,햄,370106,,화물용기차,...,,화물용기차,...,,화장비누,172501,,화장지,938799,,화이트카본,...,,화장수,239920,,화장비누,341386,,화장대,19992,,화장비누,234229,,화장비누,280614,,화장비누,261817,,화장용품,125218
헤드폰및이어폰,162511,FALSE,헤드폰및이어폰,210129,,핸즈프리,34928,,화강암원석(파쇄되지않은것),64100,,화강암원석(파쇄되지않은것),64907,,화장대,25015,,화장용품,70042,,화운데이션,361484,,화장비누,262894,,화장대,13254,,화이트카본,X,,화장대,29763,,화장대,41821,,화장대,34863,,화장수,595715
허브및네트웍관련스위치,80251,FALSE,허브및네트웍관련스위치,60570,,핸드폰케이스,1999316,,홍차,27606,,홍차,8455,,화이트카본,...,,화장수,140113,,화약및폭약,407434,,화장대,13243,,화이트카본,...,,화운데이션,925127,,화이트카본,X,,화이트카본,X,,화이트카본,X,,화장비누,277958
향수및화장품용스프레이,929,FALSE,향수및화장품용스프레이,2756,,핸드백,237565,,홍삼,153948,,홍삼,120306,,화운데이션,315528,,화장비누,144649,,화물용기차,...,,화이트카본,...,,화운데이션,427115,,화약및폭약,561239,,화운데이션,849359,,화운데이션,1007299,,화운데이션,771377,,화장대,15207
"향수,화장수및콜롱",39036,FALSE,"향수,화장수및콜롱",43935,,핵연료,...,,홈네트워크장비,73197,,홈네트워크장비,94408,,화약및폭약,253562,,화장대,6798,,화강암원석(파쇄되지않은것),64016,,화운데이션,435588,,화약및폭약,494077,,화물용기차,X,,화약및폭약,512897,,화약및폭약,516505,,화약및폭약,360602,,화이트카본,X
향미추출물,71426,TRUE,,,,항해용기기,688036,,혼합조미료,163483,,혼합조미료,188982,,화물용기차,...,,화이트카본,...,,홍차,37546,,화약및폭약,526559,,화물용기차,...,,화강암원석(파쇄되지않은것),105902,,화물용기차,X,,화물용기차,X,,화물용기차,X,,화운데이션,1052667
햄,299954,FALSE,햄,347136,,항온항습기,163982,,혼방합성섬유직물,868720,,혼방합성섬유직물,883543,,화강암원석(파쇄되지않은것),87997,,화운데이션,361097,,홍삼,294226,,화물용기차,...,,화강암원석(파쇄되지않은것),100603,,홍차,26848,,화강암원석(파쇄되지않은것),95599,,화강암원석(파쇄되지않은것),99570,,화강암원석(파쇄되지않은것),158177,,화약및폭약,372214
핸즈프리,103400,FALSE,핸즈프리,143522,,항공기용엔진,...,,혼방합성섬유사,222163,,혼방합성섬유사,129214,,홍차,31913,,화약및폭약,499269,,홈네트워크장비,177715,,화강암원석(파쇄되지않은것),92929,,홍차,16266,,홍삼,406716,,홍차,19448,,홍차,30425,,홍차,20350,,화강암원석(파쇄되지않은것),245490
핸드백,255294,FALSE,핸드백,274871,,항공기엔진부품,198997,,혼방소모직물,108703,,혼방소모직물,150457,,홍삼,146490,,화물용기차,...,,혼합조미료,775860,,홍차,22244,,홍삼,308966,,홈네트워크장비,82925,,홍삼,365155,,홍삼,393551,,홍삼,306928,,홍차,23604
핵연료,...,FALSE,핵연료,...,,합성피혁,502624,,혼방소모사,79707,,혼방소모사,85243,,홈네트워크장비,85154,,화강암원석(파쇄되지않은것),50916,,혼합장,45642,,홍삼,255297,,홈네트워크장비,210387,,혼합조미료,1108490,,홈네트워크장비,61225,,홈네트워크장비,77322,,홈네트워크장비,47530,,홍삼,325332
항해용기기,121755,FALSE,항해용기기,99704,,합성수지접착제,942379,,혼방방모직물,59906,,혼방방모직물,37410,,혼합조미료,377257,,홍차,29004,,혼방합성섬유직물,1392209,,홈네트워크장비,158526,,혼합조미료,873837,,혼합장,32638,,혼합조미료,1254503,,혼합조미료,1470043,,혼합조미료,1149116,,홈네트워크장비,89912
항온항습기,98019,FALSE,항온항습기,113753,,합성수지도료,1132806,,혼방방모사,54875,,혼방방모사,62319,,혼방합성섬유직물,854797,,홍삼,194221,,혼방합성섬유사,308486,,혼합조미료,929478,,혼합장,68076,,혼합부탄,230954,,혼합장,36541,,혼합장,27103,,혼합장,34097,,혼합조미료,1473461
항공기용엔진,...,FALSE,항공기용엔진,...,,합성섬유직물,2252540,,혼방면직물,209790,,혼방면직물,227780,,혼방합성섬유사,109392,,홈네트워크장비,149467,,혼방소모직물,66758,,혼합장,62221,,혼합부탄,301334,,혼방합성섬유직물,1209083,,혼합부탄,181543,,혼합부탄,205599,,혼합부탄,208324,,혼합장,61440
항공기엔진부품,182513,FALSE,항공기엔진부품,186827,,합성섬유사,560107,,혼방견직물,33884,,혼방견직물,19588,,혼방소모직물,142281,,혼합조미료,579103,,혼방소모사,50215,,혼합부탄,591838,,혼방합성섬유직물,1315043,,혼방합성섬유사,425219,,혼방합성섬유직물,1242278,,혼방합성섬유직물,1184470,,혼방합성섬유직물,995290,,혼합부탄,271351
합성피혁,626615,FALSE,합성피혁,574132,,합성귀석,62454,,호이스트,144961,,호이스트,220352,,혼방소모사,99427,,혼합장,10452,,혼방방모직물,50838,,혼방합성섬유직물,1321407,,혼방합성섬유사,342998,,혼방소모직물,57994,,혼방합성섬유사,446269,,혼방합성섬유사,412586,,혼방합성섬유사,339077,,혼방합성섬유직물,967771
합성수지접착제,690675,FALSE,합성수지접착제,872831,,합금철(페로얼로이),391398,,형광염료,49002,,형광염료,57037,,혼방방모직물,45747,,혼방합성섬유직물,1345004,,혼방방모사,90486,,혼방합성섬유사,251868,,혼방소모직물,92709,,혼방소모사,42824,,혼방소모직물,57321,,혼방소모직물,61917,,혼방소모직물,57326,,혼방합성섬유사,310022
합성수지도료,801301,FALSE,합성수지도료,890540,,할로겐전구,82304,,형광등용안정기의부품,48393,,형광등용안정기의부품,53717,,혼방방모사,85571,,혼방합성섬유사,179287,,혼방면직물,228589,,혼방소모직물,82483,,혼방소모사,53222,,혼방방모직물,36729,,혼방소모사,33349,,혼방소모사,30231,,혼방소모사,23167,,혼방소모직물,37149
합성섬유직물,3074586,FALSE,합성섬유직물,2908150,,한의약품,190679,,형광등용안정기,179788,,형광등용안정기,176016,,혼방면직물,259879,,혼방소모직물,104757,,혼방견직물,4703,,혼방소모사,48782,,혼방방모직물,53714,,혼방방모사,65559,,혼방방모직물,29254,,혼방방모직물,25499,,혼방방모직물,17942,,혼방소모사,13689
합성섬유사,598974,FALSE,합성섬유사,597981,,한복,21903,,형광등(램프),297208,,형광등(램프),347500,,혼방견직물,2130,,혼방소모사,54896,,호이스트,466908,,혼방방모직물,62254,,혼방방모사,72845,,혼방면직물,264723,,혼방방모사,59969,,혼방방모사,61910,,혼방방모사,64806,,혼방방모직물,20736
합성귀석,72427,FALSE,합성귀석,...,,학습지,1298925,,형강-특수강,1665050,,형강-특수강,2755687,,호이스트,250774,,혼방방모직물,46988,,형광염료,36505,,혼방방모사,80637,,혼방면직물,229965,,혼방견직물,11561,,혼방면직물,211048,,혼방면직물,233332,,혼방면직물,250803,,혼방방모사,40162
합금철(페로얼로이),207179,FALSE,합금철(페로얼로이),345940,,학생용교복,46166,,형강-보통강,1404447,,형강-보통강,2410467,,형광염료,61087,,혼방방모사,99639,,형광등용안정기의부품,26913,,혼방면직물,200682,,혼방견직물,9987,,호이스트,253810,,혼방견직물,10733,,혼방견직물,17306,,혼방견직물,24503,,혼방면직물,219856
할로겐전구,97085,FALSE,할로겐전구,74292,,학생용가방,52360,,현악기부품,16362,,현악기부품,19559,,형광등용안정기의부품,29878,,혼방면직물,280659,,형광등용안정기,217789,,혼방견직물,41958,,호이스트,454814,,형광염료,32194,,호이스트,182480,,호이스트,215840,,호이스트,211358,,혼방견직물,29572
한의약품,228415,FALSE,한의약품,248725,,학교및공공장소용가구,126124,,현금자동지급기(CD),213721,,현금자동지급기(CD),118196,,형광등용안정기,177283,,혼방견직물,2062,,형광등(램프),250748,,호이스트,509638,,형광염료,36341,,형광등용안정기의부품,24082,,형광염료,36977,,형광염료,45131,,형광염료,44413,,호이스트,237368
한복,16532,FALSE,한복,15799,,하드디스크드라이브,...,,현가장치및부분품(자동차부품),1426860,,현가장치및부분품(자동차부품),1324957,,형광등(램프),250132,,호이스트,479738,,형강(특수강),1658490,,형광염료,40311,,형광등용안정기의부품,35584,,형광등용안정기,148918,,형광등용안정기의부품,21484,,형광등용안정기의부품,12301,,형광등용안정기의부품,12050,,형광염료,38767
학습지,1341556,FALSE,학습지,1406334,,필기용잉크,15701,,헤어스프레이및무스,19562,,헤어스프레이및무스,11627,,형강-특수강,1624346,,형광염료,56731,,형강(보통강),2545070,,형광등용안정기의부품,28102,,형광등용안정기,146358,,형광등(램프),75780,,형광등용안정기,160949,,형광등용안정기,147475,,형광등용안정기,122506,,형광등용안정기의부품,X
학생용교복,50909,FALSE,학생용교복,53921,,필기구의기타부품,4763,,헤드폰,11155,,헤드폰,16231,,형강-보통강,2482787,,형광등용안정기의부품,25744,,현악기부품,17604,,형광등용안정기,215060,,형광등(램프),179578,,형강(특수강),1429848,,형광등(램프),59609,,형광등(램프),54294,,형광등(램프),70493,,형광등용안정기,114641
학생용가방,121751,FALSE,학생용가방,76941,,픽업,155120,,허브및네트웍관련스위치,59226,,허브및네트웍관련스위치,35848,,현악기부품,15419,,형광등용안정기,182428,,현금자동지급기(CD),129559,,형광등(램프),166197,,형강(특수강),1601041,,형강(보통강),1500653,,형강(특수강),1487299,,형강(특수강),1750094,,형강(특수강),1760531,,형광등(램프),55518
학교및공공장소용가구,108725,FALSE,학교및공공장소용가구,120082,,피임용기구(고무제),17001,,향수,25704,,향수,23537,,현금자동지급기(CD),129852,,형광등(램프),223189,,현가장치및부분품(자동차부품),2754729,,형강(특수강),1832239,,형강(보통강),1884276,,현금자동지급기(CD),163541,,형강(보통강),2036755,,형강(보통강),1304542,,형강(보통강),2447259,,형강(특수강),1991361
하드디스크드라이브,...,FALSE,하드디스크드라이브,...,,피아노부품,20770,,햄머,5293,,햄머,10463,,현가장치및부분품(자동차부품),1439766,,형강(특수강),1965468,,헤어스프레이및무스,19083,,형강(보통강),1869190,,현악기부품,...,,헤어스프레이및무스,8591,,현금자동지급기(CD),124357,,현금자동지급기(CD),94850,,현금자동지급기(CD),94575,,형강(보통강),2964143
필터불록，슬랩및플레이트,4138,TRUE,필기용잉크,11236,,피아노,29194,,햄(가축),406726,,햄(가축),480188,,헤어스프레이및무스,17707,,형강(보통강),3151923,,헤드폰,55228,,현악기부품,13679,,현금자동지급기(CD),232653,,헤드폰,342087,,헤어스프레이및무스,7513,,헤어스프레이및무스,8349,,헤어스프레이및무스,6483,,현금자동지급기(CD),138230
필터담배,3357456,TRUE,필기구의기타부품,11570,,플로피디스크드라이브,...,,핸즈프리,44609,,핸즈프리,42821,,헤드폰,6990,,현악기부품,20047,,허브및네트웍관련스위치,9569,,현금자동지급기(CD),122655,,현가장치및부분품(자동차부품),2683474,,허브및네트웍관련스위치,19291,,헤드폰,209241,,헤드폰,115337,,헤드폰,55981,,헤어스프레이및무스,4823
필기용잉크,12437,TRUE,픽업,269544,,플레인베어링,169297,,핸드폰케이스,2232983,,핸드폰케이스,2610164,,허브및네트웍관련스위치,63149,,현금자동지급기(CD),155473,,향수,38946,,현가장치및부분품(자동차부품),2625162,,헤어스프레이및무스,31062,,향수및화장품용스프레이,X,,허브및네트웍관련스위치,23004,,허브및네트웍관련스위치,54659,,허브및네트웍관련스위치,22387,,헤드폰,97532
필기구의기타부품,7862,TRUE,피임용기구(고무제),19116,,플러그(전기접속용),90762,,핸드백,188060,,핸드백,246953,,향수,38551,,현가장치및부분품(자동차부품),2615825,,햄머,...,,헤어스프레이및무스,177291,,헤드폰,211190,,향수,40673,,향수및화장품용스프레이,X,,향수및화장품용스프레이,X,,향수및화장품용스프레이,X,,허브및네트웍관련스위치,22454
픽업,380142,TRUE,피아노부품,25890,,플라시틱샤시바,661841,,핵연료,...,,핵연료,137318,,햄머,8407,,헤어스프레이및무스,27798,,햄(가축),608334,,헤드폰,68319,,허브및네트웍관련스위치,5932,,햄머,11307,,향수,30214,,향수,40357,,향수,23197,,향수및화장품용스프레이,12976
