물품취급장비부품,117635,155762,157126,145040,230235,181171,315778,175836,140716,162130,105609,91138,102100,94013,141318
산업및상업용냉장고,97093,113771,149910,183935,190153,245436,412901,400631,420121,388220,423156,469072,377437,607202,746054
산업용냉동기,297013,349168,354843,447333,432682,552039,608645,600227,617387,588395,781041,911465,898074,796327,855544
냉각탑,78437,67236,92559,76678,67093,75837,154250,138845,158927,166255,166838,173796,154022,134338,170333
냉동，냉장쇼케이스,256924,229138,245966,,278887,236907,424195,426015,406225,486077,514333,392342,401988,377378,420993
기타냉동장비,,,,,,,33317,,,8337,13324,18632,23115,29827,26173
산업용냉장및냉동장비의부품,830974,842378,773664,724748,812818,796833,911741,939675,1039793,947855,702994,770004,714594,755743,1119289
룸에어컨,1490631,949939,1340208,904610,714250,348212,519391,743287,617834,495198,413761,469675,355462,322972,470597
패키지에어컨,1451894,1317474,991210,1151538,1126195,1149979,1118317,803755,1030613,1044548,868745,1061160,1155990,953740,813111
차량용에어컨,662101,1343486,1454680,1719053,1244512,1057594,1777771,1830892,2127052,2354847,2376630,2939586,2714038,2378995,2883711
시스템에어컨,,,,750906,1239756,1156789,1161792,1240430,1205275,1242477,1219402,1567051,1850856,2009103,2677327
에어핸드링유니트,363842,257290,317470,267502,212460,162584,200349,214665,122830,371080,285529,309346,337091,314364,242010
팬코일유니트,,,,25874,20958,25858,36920,27250,38214,50265,62927,90350,89143,96953,75250
항온항습기,98019,113753,163982,133494,119927,153185,163084,164333,173953,189046,347776,407082,404773,410390,539645
기타공기조화장치,407112,535765,362963,108580,125358,169124,224036,166880,174532,192234,309674,372441,330460,286446,294288
공기조절장치부품,818576,926518,1448046,1534516,1717636,1563782,2385404,3042586,2043537,1991624,2211025,1971888,2101694,2083342,2162806
송풍기(산업용),407925,507759,646420,624177,641730,653962,727188,851436,938737,906678,873672,924623,948071,1008087,1080504
송풍기(산업용)부품,66075,81304,75399,66781,57752,82352,81448,71683,80048,78267,157823,196148,132860,136679,128607
공기청정기,312339,482608,401621,605864,216009,220116,296424,226111,369373,413344,567016,705582,987272,1156571,750293
차량용공기청정기,58815,78042,85361,50818,68829,29468,59901,64344,46744,49986,59941,76737,84698,106211,146446
집진기,242968,241145,367488,335348,451183,404688,339058,348864,543456,334766,304169,375151,348947,398225,627152
기타기체여과기및청정기,106105,107149,162773,197968,255996,358123,297085,416626,399403,348014,312555,307505,342095,294682,737231
기체여과기및청정기부품,208527,237348,168654,191760,231510,245495,300043,346972,370728,451604,532516,577366,568077,666198,1004306
정수기,399612,376971,391105,433498,469257,482887,563633,527610,668871,721507,1151532,1213011,1139161,853549,1079898
상하수정화장비,261397,253668,327988,350448,417872,427502,447734,541289,488322,453013,385311,354575,382893,508442,629413
연수기,,,,23861,27166,30683,21304,19051,12811,20019,X,24066,X,X,X
기타액체여과기,190638,162319,164292,91087,104757,129245,232605,209099,238243,211467,150086,218304,266328,176008,204627
액체여과기부품,80504,171320,266638,272116,399200,375600,530031,487043,567646,639710,758649,975748,910030,906124,1176485
열교환기,826465,950353,1516768,1967223,3072670,2740457,3176767,3400233,3267870,3235524,2638051,2083184,2182900,2167499,2366636
증류기및가스발생기,32389,50358,58151,65459,45759,53886,93293,111087,126967,118570,80388,102768,109649,143712,124373
증류기및열교환기의부품,55995,54114,88568,191744,142421,129344,174613,193535,211260,250460,222885,248274,238591,215325,284574
복사기,307467,338132,503710,417139,399518,364860,444521,342131,271820,137987,105097,87253,105715,14348,11753
현금자동지급기(CD),,,,213721,118196,129852,155473,129559,122655,232653,163541,124357,94850,94575,138230
자동거래단말기(ATM),,,,353980,267393,291952,510592,550701,568659,357653,360850,249003,295412,421268,519432
금전등록기,61530,97102,79469,86772,113258,173393,175085,124999,138008,112258,90270,113432,163733,144523,158968
동전및화폐처리기,44634,57859,74436,89416,131830,145881,182701,188420,148972,128438,110886,114783,110865,148088,210919
표권발행기,30092,31793,25262,31428,37106,73854,37879,54400,50503,42831,32935,37165,38139,47261,40270
전자수첩,14467,...,...,,,...,...,...,,,X,X,X,X,X
신용카드조회기,,,,88628,109752,160572,166805,139985,127688,133414,200654,148802,88753,55912,67317
기타계산관련기기,,5145,3309,...,14154,15208,12306,2402,30635,7440,8543,11210,12718,37448,71400
우편물취급기기,...,...,...,...,...,...,...,...,...,...,X,X,6865,8484,8503
문서펀칭기(사무용)및스테이플러,3896,13268,12284,14356,20108,11641,7453,19152,18238,19949,30255,23537,12520,9707,9824
문서및그림코팅기(사무용),59777,32908,41925,45946,43653,34438,53979,55718,78504,85377,63681,72941,71132,77943,96685
기타사무용기계,33748,28766,28097,28599,35113,76830,29392,31444,32317,27295,27538,56613,238336,44739,21436
복사기전용부품,308351,279770,214059,290095,221140,127180,179735,182510,103193,129307,106160,105293,86495,70204,45830
계산관련기기의전용부품,64578,48270,71402,65832,54381,42795,33480,34767,29382,36778,22344,27605,29448,25154,19559
사무기기의전용부품,37282,69379,38187,30197,18127,19412,27987,33720,16187,12203,9832,11732,10118,13546,29951
산업용저울,40874,38491,52330,41624,41827,50458,85988,78324,50239,73990,52542,61886,63251,55358,91005
가정및상업용저울,71015,93931,65709,52255,54420,53200,64758,51675,71987,76564,63510,64056,61959,58212,68785
병，용기의세척기,11898,16449,21139,,6729,17484,8707,12079,19284,14497,16298,15735,9386,X,5135
충전기(포장겸용),70295,72288,83398,71155,90535,117786,175636,190474,213974,225055,252342,222830,225333,256795,296123
포장기,207228,221288,291035,249780,281422,269412,399610,407812,410330,417487,505762,519278,568268,594771,800440
포장기및용기세척기부품,16638,18405,23134,11139,19529,14036,6637,4744,6482,10255,4963,33201,49217,38542,37252
소화기,76062,99022,124900,163020,187442,212667,251431,219643,265346,272769,257242,208299,252566,275825,336847
스프링쿨러,2522,4445,8713,8484,25139,21272,30954,29333,38141,54710,83896,109096,104933,82676,94768
분사기,177946,195173,249731,276426,218232,156285,203483,195883,146875,155859,128782,78017,144346,112123,167384
소화장비및분사기부품,65977,116428,116089,128289,117259,147033,202467,175055,187670,204424,205010,222144,192230,194567,181236
수지식동력연삭기,58619,61207,33919,56518,65898,35581,47350,59720,47441,48265,85578,129928,126167,120673,178875
기타수지식동력공구,108253,116843,111605,85356,73206,137135,178831,190983,194030,186791,71766,70191,71083,66553,83300
수지식동력공구부품,9653,19845,24980,18096,8851,20046,32243,27825,24094,44715,62772,56550,86483,74606,41119
자동판매기및화폐교환기,,,,54577,56521,61148,47427,49461,52160,49736,54657,97763,84532,68509,54425
가스용접기및절단기,,,,,,,,,,143494,136595,148328,204693,76692,86371
기타용접기,56642,89935,73717,22620,25831,18991,68595,74699,38635,54225,25538,29567,32576,30239,66778
원심분리기,20543,20017,38753,28472,38809,60219,61018,69132,74519,91717,108465,128765,147281,160968,173092
산업용접시세척기,34678,35048,46212,48064,63245,62065,88965,58966,60224,50452,43298,62505,59182,65619,82001
기타일반목적용기계,242291,263695,399639,299803,426352,334078,486523,401299,413315,424030,338201,386702,388103,395063,466912
자동판매기및화폐교환기부품,,,,22104,13947,12138,10612,7736,7592,7241,9182,8865,10320,11250,15926
기타일반목적용기계부품,47111,42705,88775,169567,240970,305428,303603,341752,455291,391694,552755,1379343,445804,492811,431629
경운기,34862,54691,72803,68711,70836,60749,56888,58042,58815,66215,64799,49836,72691,75482,110489
농업용트랙터,325149,419061,537500,556376,588576,652862,805721,979827,782083,958356,962195,980374,1131325,1208056,1711733
쟁기,10692,12733,14147,11838,12790,12877,22125,18127,17323,16173,22756,22632,8847,15645,23482
기타경지정리용기계,41484,46593,57282,68356,58263,87285,49603,82742,55450,52183,79596,128388,133739,118546,175651
농업용분무기,34288,57389,56969,66260,66581,113294,98333,82806,79185,88187,117372,83016,124116,119770,157315
이앙기,70434,84658,102768,134988,62224,72343,98586,107750,125036,119958,172592,298939,127168,136764,113960
기타재배관련기기,27850,43854,64819,62262,66875,77617,58520,44343,48119,41301,149986,71857,95748,90133,116648
콤바인(농업용),95366,137561,145013,143813,141604,143090,135027,115123,270980,145989,188609,179286,125228,156031,216884
농업용건조기,77352,80299,86313,93977,89198,84961,59770,87749,88685,88022,104239,98511,96798,86403,88628
기타수확관련기계,37414,53812,72763,49487,77982,81776,86022,83927,85409,77263,74798,77084,72939,77988,95044
사료가공기계(농업용),41817,56897,69602,56446,57221,80492,62309,71968,95175,76170,73799,67633,73936,77247,118685
기타축산기계,38972,31396,44283,28472,26147,47298,42436,38041,39147,46326,65766,90851,104190,110391,99120
기타농업용기계,30893,36769,50006,46279,95215,76613,120721,124983,95047,103603,127983,123581,113639,95474,110126
농업용기계부품,231804,314408,414554,378322,437979,438101,509856,479963,556231,642194,538565,489419,613993,611639,920695
레이저가공기,74819,52935,78261,85273,101648,97991,233311,185144,309400,241005,349570,382240,453310,368261,279187
방전가공기,40295,41561,50198,44174,43779,55713,52749,131060,61304,61564,47087,48811,58753,76357,84590
기타전자응용절삭기계,,,,,,,,,,,116695,95536,69759,56185,88024
전자응용절삭기계의부품,,,,,,,,,,,,,,,110451
디지털적층성형기계,,,,,,,,,,,72114,88398,81588,99219,128220
디지털적층성형기계부품,,,,,,,,,,,16009,18289,12912,10439,14636
머시닝센터,415974,477020,975906,1134664,952437,700819,1374139,926062,1071008,1240444,1218449,1587910,1499167,1473320,1588486
전용기,118977,205650,111317,102434,290259,283086,493136,474026,577944,574736,589282,584784,588404,670058,406128
수치제어식선반,434980,487696,820142,913690,1182915,748885,1454381,1203301,1491655,1458628,1015592,1123157,1496991,1237708,1089709
범용선반,41430,41215,45760,54725,37809,45013,112332,87423,77722,98105,54478,52510,67437,31680,63184
드릴링기,,36704,29291,36831,32907,28729,38580,26117,26349,19894,28983,36253,31323,22033,19909
보링기,,16471,111115,206297,78127,...,54971,174104,46187,45907,17213,19926,36198,118966,96128
밀링기,,79205,57963,76464,69041,117630,86732,146826,113586,118823,60661,47959,31766,35473,30496
탭핑기,9502,15172,16827,14080,16480,16846,60047,44328,51499,30086,23445,17432,15993,X,14293
연삭기,,73317,83158,68291,59585,71532,121893,128127,76477,79352,92253,106551,107554,88614,82141
기어절삭기,,6772,8057,...,...,6291,21096,11240,7541,...,7127,11292,10853,9708,13291
톱기계(금속용),,39444,38928,41316,35550,38120,40869,48311,44347,35099,22317,22593,22127,20254,17875
기타금속절삭가공기계,,198794,148921,84252,81803,89434,206302,136558,97972,80772,120342,114269,93211,109880,91796
금속절삭가공기계의부품,150929,194730,220668,190524,202780,149893,288049,328198,330091,300700,266647,250810,214786,293853,381298
액압프레스,33078,31391,44102,50624,59535,38107,55374,44375,45893,40859,41731,31960,33885,33283,33121
기계프레스,398739,501089,791985,970610,621673,565613,953595,948050,778919,957608,827068,752460,555031,513146,550465
금속절곡기,79159,103402,87035,106589,127426,151803,205863,214801,198248,190776,131708,113050,143883,127772,123076
금속전단기,35285,67811,100806,125100,113508,82944,135337,110072,111519,98343,71027,54442,45901,36822,58940
펀칭기,15745,11648,17464,17361,10664,13383,19166,24004,37174,37557,23441,24797,20894,16206,14735
금속단조기,2616,6042,9326,,81078,7521,17361,29423,20864,13090,16869,14079,13524,14716,14684
금속인발기,5174,3184,6951,...,...,...,...,...,9077,...,5529,9816,8856,9603,8969
나사전조기,23969,30011,39849,48239,53488,31698,76971,65156,81683,88681,76265,76872,86114,102748,140615
금속선가공기,118096,104550,47143,59236,99227,94393,199144,63525,67757,76881,76382,56910,34492,45504,50554
기타금속성형기계,106268,123363,124205,127058,139061,99306,115236,138210,105645,125885,52045,50673,50841,67484,63337
금속성형기계의부품,103749,124279,113931,92648,137830,69800,105371,125447,88922,69264,42809,33680,38758,55565,187965
목공기계,68721,57257,45041,30135,35907,25783,33420,31555,33083,40297,57994,43489,41218,39451,57258
기타공작기계,131537,285547,408365,382327,320656,304337,545557,682453,429087,329014,276189,324391,260935,243295,241443
기타공작기계,165823,285547,408365,382327,320656,304337,545557,682453,429087,329014,276189,324391,260935,243295,241443
"다이,지그및공작기계부착물",237907,363950,507865,463872,529655,436035,507364,565010,693495,745824,763050,749814,850574,974123,885066
목공기계부품,4781,3330,3652,...,...,...,...,...,...,...,X,X,X,X,X
기타공작기계부품,76177,67537,85640,97349,83205,80004,83832,84824,89272,50387,59399,55843,56123,47146,70221
주물주조기계,17727,37186,55972,84363,82175,87706,110230,96349,136850,172057,194745,200268,213096,196044,231255
금속압연기,53199,64138,60879,54523,88847,91056,141014,70286,113815,111095,56323,83602,65634,61064,320080
압연기롤,107438,117748,149126,177561,141248,74418,165542,173923,143569,86752,125713,134646,113856,117173,135270
기타금속주조및압연기부품,24003,32277,24403,15414,16934,14864,26449,29453,83315,94464,68932,73228,69604,67393,97745
굴삭기,,,,2764336,,2265202,5846881,3920020,3575726,4412679,3180012,4666158,4642594,4663236,5099042
토공기계,,,,103630,2128482,124331,117959,102428,104290,122318,90229,107498,131342,118265,144203
건설용크레인,57720,50138,73612,113806,149488,130258,68502,72532,60086,64871,133677,144995,111876,118182,156273
콘크리트믹서,,,,31620,50838,38272,34508,16161,125669,56416,91681,60100,70538,68684,92126
콘크리트펌프카,,,,162971,126128,72317,181229,215599,298877,383641,391994,358083,261236,225362,234825
도로포장기계,108434,108262,102223,74390,93649,43694,80537,74216,89913,125120,71805,80335,70274,44659,41717
기초공사기계,13853,12549,15614,22714,42935,51295,34095,39528,60078,50012,29997,44442,45471,38223,34439
로더및불도저,,,,,,312194,259209,...,576025,571795,366961,402934,444195,401489,731341
기타건설용트랙터,,,,59922,83132,41727,...,...,...,...,X,X,X,X,X
기타건설용기계,392957,46735,52465,59779,71066,65187,195162,1333073,1091279,63165,85511,88519,103310,99427,121997
무한궤도,,,,197788,37198,14997,...,59290,121874,136517,141306,197035,363278,55404,62683
건설용기계부품,961012,1331169,1684041,1589488,2176571,1523408,3259825,3031446,2842450,2618372,2326717,2734379,3325707,2940779,3232942
"광물용파쇄,마쇄및선별기",139857,141083,172393,163649,156922,152079,186127,189407,232056,208990,210961,270113,258692,255998,274499
기타광산기계,17765,18169,17730,23864,11784,14190,26281,25806,15600,15419,32848,35488,24730,14422,15000
콘크리트제품제조기,38087,30017,21332,39146,53087,41100,33902,31409,39703,26528,23566,33444,34805,39871,61099
기타광물제조장비,...,1499,...,...,,,...,...,...,6597,9136,10320,9131,9717,6309
광물처리장비부품,24476,36232,32965,28533,39032,30030,120580,100815,20062,29793,16196,23038,24705,23209,22221
낙농품가공기계,11737,10456,12920,9359,7338,11413,23391,52760,89108,56723,43949,53082,39756,45421,26249
정미기,,,,55328,66331,88068,85418,74640,69641,50168,48988,61664,62046,68012,59186
기타곡물가공기계,,,,8054,6840,8798,30642,24099,22711,14352,12657,11516,10627,10705,13663
육류가공기계,,,,15233,25065,21396,44450,42276,44353,54054,84525,91548,104019,124230,137657
기타공장용음식료품제조기계,,,,79561,107836,115154,152842,177091,134093,116417,172653,204992,208419,204170,247188
제빵용기계,,,,36785,23234,32542,54183,30517,32086,52227,45803,64353,71338,77153,103980
기타상점용음식료품조리기계,,,,37775,48145,86515,62600,58728,51955,51485,54303,50624,60688,70062,84609
음식료품및담배가공기계부품,25428,16528,14835,16940,15006,16248,8389,16550,13784,8486,12946,23432,24349,19786,15545
업소용세탁관련기기,25107,30181,22951,17118,21596,58370,36015,24093,25866,30728,33805,24823,23078,20981,26803
염색기,,,,27301,26930,31063,28377,41327,24839,29424,37073,40911,29813,26316,33126
나염기,,,,21820,...,...,23316,3253,4807,1706,X,X,,,X
기타섬유마무리가공기계,195193,199130,176523,128315,177751,107807,213504,169250,151606,156957,150718,103036,115435,130948,127032
공업용재봉기,72361,80967,76168,65923,56587,69463,136453,116038,58954,40546,24468,21313,19390,54173,49900
연사기,,,,9489,7567,5013,10799,...,...,...,X,X,X,X,X
방적기,,,,7927,8348,6990,29635,25946,34060,45321,69220,63358,52489,79190,65073
기타화학섬유및방적기,,,,24190,9278,8828,8563,55797,15563,17904,16552,21062,29917,23028,34791
직기,,,23879,22761,8317,10463,41062,33989,29845,17957,10877,21241,10993,10854,8467
편직기,,,98968,96158,55827,52086,91312,70111,63279,66254,73390,69882,51345,51061,49116
자동자수기,,,146476,111425,90136,...,...,...,6477,5479,18865,16225,16247,X,X
기타특수직기,,,10729,12613,6961,4758,14339,11798,12932,14106,X,13912,11834,9872,9828
가죽및신발제조기계,44831,52974,62388,39829,14986,17974,43957,27527,28959,35575,35409,46079,32649,38282,37914
스핀들,,,,7533,...,...,11382,14731,8559,12630,13749,13857,12133,8845,13609
재봉기부품,36910,37189,48873,42625,56658,108694,47404,37516,22651,11022,15809,16092,13899,15520,43325
"기타섬유,의복,가죽가공기계부품",,,,51065,40664,32112,42426,49234,34775,45482,31303,84671,17002,17127,19392
웨이퍼가공장비,395539,578059,992987,1347860,976267,933823,1585546,1034702,1540018,1763949,1792566,3668413,3986113,2558494,5241463
반도체조립장비,802348,1256651,1458634,1812293,1590442,1239842,2276013,1923958,2218154,2608376,3191623,4766473,5076171,3797985,5722891
칩마운터,,,,1028004,659772,480115,576837,627979,652248,554139,444161,493642,616803,477277,654470
태양전지제조장비,,,,,,,116754,58617,...,...,39438,144599,53489,46123,52689
기타반도체제조장비,664133,865265,882907,526100,597622,448736,804565,1025239,1022885,711353,1094707,1940940,1701205,2702789,3296961
반도체제조장비부품,460333,884870,1736046,1065479,1083800,1055818,3185326,2696483,2481810,2797175,3512857,4697411,4447263,4022595,6222418
평판디스플레이제조용기계,,,,,,,3546264,,,2602182,5209510,8858184,7244328,5636262,5775790
평판디스플레이제조용기계부품,,,,,,,183930,,,327402,516855,833055,752429,455039,719352
용접용로봇,,,,6249,19713,9563,57314,145609,136427,170459,151829,205900,284945,229536,169624
도장용로봇,,,,...,...,,...,...,81858,72323,74490,93230,88616,74592,111916
조립용로봇,,,,87692,90547,137581,314027,325109,477910,564769,943191,1015366,674499,604885,643027
기타산업용로봇,,,,438939,560664,417785,927318,791331,620821,441445,382049,962855,685425,403850,567430
산업용로봇부품,73698,116095,116974,124710,164685,123404,281888,219042,213311,196447,398438,355317,337755,674453,464054
펄프제조기계,15831,20968,9982,4889,32056,47181,49332,21880,22768,18194,32751,21673,18877,23806,11051
종이제조기계(초지기),74518,89681,67506,104250,128616,50734,65831,84507,43601,44958,60178,48596,45738,39776,28283
절단기,,,,18956,17743,20922,54562,39952,60232,65298,67619,71378,79794,79378,84015
골판지제조기,,,,...,3573,4137,16694,18344,15695,20642,35687,33166,27611,25459,44088
기타종이가공기계,97989,93998,93116,15532,20395,17140,18961,28815,26063,32589,24692,36542,47206,39679,45088
펄프및종이제조기계부품,24344,32401,39959,33521,36182,49952,62658,41377,43953,46858,71847,42733,38650,37171,42276
플라스틱사출성형기,440481,476358,448404,436594,419650,358889,883494,916509,977605,1650559,995406,1042925,987337,1003297,1174682
플라스틱압출성형기,117134,117887,135859,148653,130959,90954,130981,117422,130344,208288,151767,158006,148483,166815,179647
진공및열성형기,,,,35630,31719,28554,15012,12540,21818,27726,32207,31082,94204,65523,77860
기타플라스틱제조기계,117707,121211,144101,72624,139922,164287,123386,141072,100363,95709,59409,54944,48721,63260,50009
고무가공기계,73859,70552,85620,99329,147419,59431,67330,54798,64429,83786,121827,81639,76151,82764,105980
고무및플라스틱가공기계부품,51151,63333,79031,106557,43236,41075,115667,114725,90246,158513,76766,46056,56257,52860,26290
인쇄기계,114870,131446,164795,122221,126166,125416,168842,215210,232276,228901,198548,237612,269869,241377,283830
기타인쇄관련기계,31566,49757,69236,55662,53756,43108,58011,41071,46414,40616,35499,38799,35263,46567,51178
인쇄및제본관련기계부품,154028,123564,124811,75605,108382,159568,170141,154151,147589,156113,117222,91722,103070,105939,104103
프레스용금형,850076,1142245,1308022,1258291,1442476,1949737,2500589,2461855,2715114,3349998,4019741,3969542,3761670,3908001,3651999
플라스틱용금형,1481452,1855642,1915359,1677029,1829010,1902117,2216949,2364744,2700590,2772311,2920023,3109869,2886106,3190828,3184231
기타금형,730602,781930,919055,618991,759096,854700,1024849,1052787,989512,1100094,987276,974367,870476,881846,837078
몰드베이스,398302,477748,429110,442903,490528,451221,500918,683589,675380,872957,721810,592764,585593,650894,539897
기타주형관련부속품,602230,607956,700594,598110,544579,514336,743186,764343,559203,577702,516938,572885,555619,412801,547218
판유리제조기,,,,22211,34275,9317,10596,21166,32068,47221,30669,45636,20839,18629,36169
기타유리공업용기계,,,,22030,43393,46106,92974,78339,56991,61651,75882,73813,32375,40416,49087
산업용범용건조기,84076,96620,168840,182108,191713,194438,268136,290835,251167,220416,226433,457373,527145,461967,539910
금속표면처리기,139008,156069,149297,145541,222998,206643,375008,310178,381884,416745,432846,457506,503117,420737,475995
권선기,35310,38254,49957,32808,32077,51438,75385,56727,59828,42984,25948,24776,33956,31200,37455
화학제품제조기계,42135,61645,67288,88611,129833,150054,204340,209252,288358,305498,191364,193062,239167,259551,323543
초음파기기,47388,63507,59827,22170,11026,25477,78344,89295,104899,99160,108713,109428,102797,44366,70068
전자식모의훈련기기,31012,34662,26949,46283,48224,63320,91882,77460,80588,49472,72372,68139,78512,60705,29819
기타산업용기계,981918,1120333,1082683,792318,747815,609406,825290,762854,931617,826681,899595,1453578,1513167,1697684,1512482
산업용기계부품,368952,402185,545415,496424,641394,464010,724287,840642,657166,777439,944607,1128545,1218837,1425399,1439711
자동차및트레일러제조업,73377413,86262302,104622974,115372324,116501390,112696730,165431757,172923371,177293582,184499866,192541077,189088326,186412008,192799402,209259344
차량용가솔린엔진,755934,928082,2898884,...,2780031,4829203,1205260,1294748,1219432,1224563,648112,792025,2064234,1401654,1955482
차량용디젤엔진,636162,690821,662926,1146038,656463,366710,828219,1320023,2445015,2076682,2596168,2741262,1339097,1544270,952221
경승용차,,,,2113221,2034854,2454374,...,...,...,2142321,2070794,1960016,3016607,6898701,3617394
소형승용차,,,,5505009,6456069,6490796,14489413,16336429,15308311,15083273,12441410,9863415,6152039,7001384,7532684
중형승용차,,,,13875559,14125627,11580958,11713526,12213445,11794699,10053592,7808873,5427573,4579178,6067991,5140054
대형승용차(배기량2000cc이상),5854864,9146105,5529762,9057114,5730680,9941111,8580241,10721174,10666051,11611226,9642701,11187100,10814667,8886779,11434330
RV자동차(다목적승용차),,,,,,,,,,30632501,39140487,41139415,38182436,38170105,42598234
경버스,,,,...,...,...,...,...,...,...,X,X,X,X,X
소형버스,,,,...,...,...,...,...,...,...,X,X,X,X,X
중형버스,,,,,,...,...,...,...,...,X,X,X,330404,X
대형버스,,,,1180166,1016853,1181620,1158540,1339331,1042863,1086314,980643,1137871,1290108,1059012,865770
하이브리드차(승용차),,,,,,,,,,,,,,,11279632
전기차(승용차),,,,,,,,,,,,,,,2240346
수소연료전지차(승용차),,,,,,,,,,,,,,,X
기타친환경차,,,,,,,,,,,,,,,49154
자동차KD세트(개조및분해),2310734,4664622,6390694,6290563,6212460,2335872,7162346,5508082,3523581,4626106,3470388,3637524,4317237,2471251,4327411
기타자동차,5198,4969,6889,20120,28356,243226,14351,23011,13747,9282,62729,40373,92591,70775,57970
경트럭,,,,...,...,...,...,...,...,...,X,X,X,X,X
소형트럭,,,,...,2576521,...,3383156,3672979,3420117,3640158,3645757,3794505,3461533,3491488,4520658
중형트럭,,,,...,...,2053702,...,1337256,...,455354,588595,552623,X,X,X
대형트럭,,,,1267088,784023,265840,...,684474,874968,1029539,X,X,X,869968,996906
특수목적용자동차,,,,...,628061,,,,,,876560,917032,1124093,648241,416033
자동차차체,204132,301898,426957,498440,688627,906400,854037,921378,889515,1066003,1173309,1322736,1351007,1340736,1673133
기중기차특장,,,,,...,...,...,...,51131,28321,64200,189758,194353,277808,409304
소방차특장,,,,,34529,54445,51150,66941,68788,74087,151688,170162,213123,154557,261295
기타특장,,,,,,,,,,,1069857,1347944,701192,706523,994033
자동차구조및장치변경,,,,,,,,,,,59321,47835,56067,57018,89659
트레일러,60793,53710,85315,96647,88468,94328,91237,107126,105128,103299,144300,134009,146419,138382,197112
컨테이너(화물운송용),46144,6275,8810,7412,11152,16172,...,13196,26113,31093,43630,56945,56125,57791,63934
트레일러부품,16169,21269,17230,14761,9164,9713,...,...,11015,...,15764,20764,22817,26997,16545
자동차엔진용신품부품,,,,,,,,,,,17346329,16047005,15153311,14888744,15025725
자동차차체용신품부품,,,,,,,,,,,21235790,20949278,22210782,22635445,23490183
신품동력전달장치(자동차부품),,,,,,,,,,,20924472,19876640,19660000,21096106,19750784
신품스타터모터,,,,,,,,,,,608668,690946,993128,1203859,1367520
신품점화플러그,,,,,,,,,,,228497,237645,237806,203797,131046
신품내연기관용발전기,,,,,,,,,,,711203,642270,732998,870811,1210771
신품배전기와점화코일,,,,,,,,,,,261053,228702,164104,142873,146151
신품점화및기타목적용와이어링하네스,,,,,,,,,,,3598257,3675171,3676335,3772968,4492572
신품와이퍼및서리제거용열선,,,,,,,,,,,692385,570539,567894,471225,509606
신품자동차전자제어,,,,,,,,,,,2649553,2416136,2047750,2586743,3629632
기타자동차용신품전기장치,,,,,,,,,,,95326,96598,188409,112780,408056
자동차용신품전기장치의부품,,,,,,,,,,,1343150,1451809,2124674,1641502,1424599
신품조향장치및부분품,,,,,,,,,,,4987104,5388398,5446844,5465161,6677919
신품현가장치및부분품,,,,,,,,,,,,,,,2150419
신품제동장치및부분품,,,,,,,,,,,5672494,5122888,5475778,5411634,5500832
자동차용신품의자,,,,,,,,,,,5575838,5359213,4898797,4659951,5154622
자동차용신품의자부품,,,,,,,,,,,997900,1036436,1488525,1868420,1864860
신품차륜및부품(자동차부품),,,,,,,,,,,2775867,2619943,2716078,2774893,3002061
신품라디에이터및부품(자동차부품),,,,,,,,,,,400276,365218,472658,444299,482692
신품배기조직및부품(자동차부품),,,,,,,,,,,2530178,2408067,2345001,2608631,2631372
신품안전벨트및부품(자동차부품),,,,,,,,,,,1011453,894071,820851,880663,795271
신품에어백및부품(자동차부품),,,,,,,,,,,1168229,1139534,1049195,1125673,955151
신품연료탱크(자동차부품),,,,,,,,,,,433739,374153,357552,343250,464083
신품차량용히터,,,,,,,,,,,383756,409478,350544,489009,363515
신품촉매컨버터(배기관용;자동차부품),,,,,,,,,,,131187,154343,137928,236823,443033
기타신품자동차부품,,,,,,,,,,,2369559,2163038,2428090,2492690,2419674
자동차재제조부품,,,,,,,,,,,748854,539951,521091,464680,437171
기타운송장비제조업,19293326,21479981,31203031,40279646,56266538,61552389,66382750,60218689,59087690,59633743,53316442,41362307,36200035,39817066,37960478
탱커(철강제),9564664,9736629,13915458,16673661,17693862,15444860,5525772,4481674,4425776,3607469,8788531,5808963,5659006,4516656,6197822
벌크선(철강제),1376213,419351,425453,999003,1483061,5381015,11513215,6814217,3361215,3132354,1163874,640930,541621,1035345,132276
컨테이너선(철강제),3098088,5067673,8018020,9656733,11916664,12708393,12408987,10554451,9226461,10738511,5489205,3483662,4361355,4832514,3924798
가스및화학운반선,,,,...,7826660,7438921,5778523,9485116,10904353,13177558,12506347,9620683,8136716,10532120,11060632
자동차운반선,,,,...,...,...,3371351,1099837,2566200,1166733,1051627,X,217937,90426,X
기타화물선(철강제),51205,79713,1574772,1604514,1824205,1677402,1722954,768737,1466454,319871,278911,X,X,X,21130
어선(철강제),41002,43167,23285,9231,36729,43137,...,...,...,...,X,X,X,13693,24482
여객선(철강제),32696,...,246559,...,...,...,...,...,...,94146,66532,107460,X,X,140666
기타항해용강선,,,,773797,991341,868618,2991078,1629512,...,1080726,1982478,1865548,2453595,2746970,1829109
강선수리,,,,,,,,,,,189357,201305,218263,208511,422591
"여객선(FRP제,동력식)",54729,23770,...,...,...,...,...,...,...,...,X,X,X,8636,12393
"어선(FRP제,동력식)",51610,60023,46100,30747,37204,45450,67106,65877,81086,85888,101117,117111,121419,113929,107250
합성수지선수리,,,,,,,,,,,7879,X,3080,7051,12931
목선(동력식),...,1603,...,,...,...,...,...,,,X,X,X,X,X
